Object Name,Bounding Box,Area,Overlap Area,Percentage
Bia_Truc_Bach,"(394, 261), (565, 549)",49248.0,21431.2,43.5
Heiniken,"(407, 420), (899, 720)",147600.0,19975.0,13.5
Bia_Truc_Bach,"(398, 261), (569, 544)",48393.0,19975.0,41.3
Bia_Truc_Bach,"(400, 263), (571, 606)",58653.0,30529.8,52.1
Heiniken,"(404, 423), (899, 720)",147015.0,30529.8,20.8
Heiniken,"(407, 442), (896, 718)",134964.0,26234.8,19.4
Bia_Truc_Bach,"(401, 265), (571, 602)",57290.0,26234.8,45.8
Heiniken,"(406, 442), (892, 717)",133650.0,27113.3,20.3
Bia_Truc_Bach,"(403, 267), (573, 538)",46070.0,56297.6,122.2
Bia_Truc_Bach,"(401, 268), (570, 508)",40560.0,51132.9,126.1
Heiniken,"(403, 449), (890, 714)",129055.0,7306.9,5.7
Bia_Truc_Bach,"(404, 272), (569, 494)",36630.0,7306.9,19.9
Heiniken,"(405, 462), (893, 712)",122000.0,3000.9,2.5
Bia_Truc_Bach,"(407, 273), (571, 480)",33948.0,3000.9,8.8
Heiniken,"(413, 463), (899, 713)",121500.0,2159.9,1.8
Bia_Truc_Bach,"(410, 274), (572, 477)",32886.0,2159.9,6.6
Bia_Truc_Bach,"(409, 274), (573, 481)",33948.0,5020.2,14.8
Heiniken,"(412, 467), (905, 712)",120785.0,123267.1,102.1
Heiniken,"(411, 465), (906, 713)",122760.0,123631.4,100.7
Heiniken,"(428, 471), (916, 715)",119072.0,2608.0,2.2
Bia_Truc_Bach,"(409, 274), (572, 489)",35045.0,2608.0,7.4
Heiniken,"(430, 474), (926, 719)",121520.0,3870.6,3.2
Bia_Truc_Bach,"(406, 273), (572, 501)",37848.0,3870.6,10.2
Heiniken,"(439, 482), (933, 720)",117572.0,4480.7,3.8
Bia_Truc_Bach,"(401, 272), (572, 515)",41553.0,4480.7,10.8
Heiniken,"(444, 487), (938, 719)",114608.0,5282.4,4.6
Bia_Truc_Bach,"(396, 270), (574, 527)",45746.0,5282.4,11.5
Heiniken,"(446, 488), (949, 717)",115187.0,27669.9,24.0
Bia_Truc_Bach,"(397, 265), (572, 707)",77350.0,27669.9,35.8
Heiniken,"(450, 482), (952, 716)",117468.0,26757.4,22.8
Bia_Truc_Bach,"(396, 262), (568, 710)",77056.0,26757.4,34.7
Bia_Truc_Bach,"(395, 262), (567, 706)",76368.0,29199.8,38.2
Heiniken,"(448, 460), (950, 712)",126504.0,29199.8,23.1
Heiniken,"(0, 0), (52, 565)",29380.0,0.0,0.0
Heiniken,"(432, 432), (941, 711)",142011.0,0.0,0.0
Bia_Truc_Bach,"(392, 255), (566, 711)",79344.0,44401.3,56.0
Heiniken,"(411, 423), (935, 708)",149340.0,44401.3,29.7
Bia_Truc_Bach,"(392, 252), (564, 712)",79120.0,50392.9,63.7
Heiniken,"(405, 394), (924, 709)",163485.0,50392.9,30.8
Bia_Truc_Bach,"(394, 247), (564, 711)",78880.0,55083.4,69.8
Heiniken,"(400, 368), (917, 704)",173712.0,55083.4,31.7
Bia_Truc_Bach,"(395, 240), (564, 705)",78585.0,54644.9,69.5
Heiniken,"(401, 365), (915, 700)",172190.0,54644.9,31.7
Bia_Truc_Bach,"(394, 235), (567, 604)",63837.0,38396.6,60.1
Heiniken,"(413, 354), (905, 703)",171708.0,38396.6,22.4
Bia_Truc_Bach,"(395, 230), (567, 603)",64156.0,38921.4,60.7
Heiniken,"(417, 344), (899, 715)",178822.0,38921.4,21.8
Bia_Truc_Bach,"(397, 228), (567, 611)",65110.0,37442.4,57.5
Heiniken,"(435, 327), (891, 718)",178296.0,37442.4,21.0
Bia_Truc_Bach,"(400, 227), (569, 617)",65910.0,29474.9,44.7
Heiniken,"(473, 310), (880, 720)",166870.0,29474.9,17.7
Heiniken,"(500, 308), (870, 719)",152070.0,21501.3,14.1
Bia_Truc_Bach,"(402, 226), (570, 614)",65184.0,21501.3,33.0
Bia_Truc_Bach,"(407, 226), (574, 614)",64796.0,12876.1,19.9
Heiniken,"(532, 308), (864, 719)",136452.0,12876.1,9.4
Bia_Truc_Bach,"(414, 227), (578, 619)",64288.0,12433.2,19.3
Heiniken,"(539, 305), (855, 719)",130824.0,12433.2,9.5
Bia_Truc_Bach,"(418, 229), (580, 624)",63990.0,9711.7,15.2
Heiniken,"(550, 306), (846, 719)",122248.0,9711.7,7.9
Bia_Truc_Bach,"(422, 232), (580, 627)",62410.0,6675.6,10.7
Heiniken,"(560, 305), (838, 719)",115092.0,6675.6,5.8
Heiniken,"(552, 306), (830, 720)",115092.0,10404.7,9.0
Bia_Truc_Bach,"(425, 237), (584, 632)",62805.0,10404.7,16.6
Heiniken,"(568, 306), (818, 717)",102750.0,5883.3,5.7
Bia_Truc_Bach,"(429, 240), (586, 632)",61544.0,5883.3,9.6
Heiniken,"(576, 307), (812, 716)",96524.0,3940.0,4.1
Bia_Truc_Bach,"(431, 244), (588, 638)",61858.0,3940.0,6.4
Heiniken,"(584, 307), (801, 714)",88319.0,2000.7,2.3
Bia_Truc_Bach,"(432, 246), (590, 640)",62252.0,2000.7,3.2
Bia_Truc_Bach,"(432, 246), (593, 649)",64883.0,287.2,0.4
Heiniken,"(592, 303), (800, 714)",85488.0,287.2,0.3
Bia_Truc_Bach,"(431, 247), (595, 650)",66092.0,0.0,0.0
Heiniken,"(610, 304), (800, 702)",75620.0,0.0,0.0
Bia_Truc_Bach,"(430, 248), (596, 653)",67230.0,0.0,0.0
Heiniken,"(617, 310), (802, 713)",74555.0,0.0,0.0
Heiniken,"(623, 315), (816, 714)",77007.0,0.0,0.0
Bia_Truc_Bach,"(430, 248), (597, 655)",67969.0,0.0,0.0
Bia_Truc_Bach,"(431, 248), (598, 656)",68136.0,0.0,0.0
Heiniken,"(626, 321), (827, 716)",79395.0,0.0,0.0
Bia_Truc_Bach,"(431, 248), (601, 658)",69700.0,0.0,0.0
Heiniken,"(620, 326), (829, 715)",81301.0,0.0,0.0
Bia_Truc_Bach,"(431, 248), (606, 658)",71750.0,0.0,0.0
Heiniken,"(606, 328), (834, 717)",88692.0,87374.1,98.5
Heiniken,"(607, 327), (833, 716)",87914.0,87374.1,99.4
Bia_Truc_Bach,"(432, 248), (609, 656)",72216.0,5177.4,7.2
Heiniken,"(593, 326), (835, 717)",94622.0,5177.4,5.5
Bia_Truc_Bach,"(434, 247), (612, 655)",72624.0,9752.7,13.4
Heiniken,"(582, 321), (839, 717)",101772.0,9752.7,9.6
Bia_Truc_Bach,"(434, 246), (615, 657)",74391.0,6240.2,8.4
Heiniken,"(600, 238), (835, 717)",112565.0,6240.2,5.5
Bia_Truc_Bach,"(433, 246), (631, 667)",83358.0,81673.9,98.0
Heiniken,"(437, 236), (837, 720)",193600.0,81673.9,42.2
Heiniken,"(452, 381), (836, 714)",127872.0,46883.2,36.7
Bia_Truc_Bach,"(439, 247), (628, 648)",75789.0,46883.2,61.9
Bia_Truc_Bach,"(452, 249), (630, 646)",70666.0,41750.9,59.1
Heiniken,"(443, 412), (832, 714)",117478.0,41750.9,35.5
Bia_Truc_Bach,"(455, 251), (634, 705)",81266.0,77148.8,94.9
Heiniken,"(448, 273), (829, 715)",168402.0,77148.8,45.8
Bia_Truc_Bach,"(457, 254), (637, 685)",77580.0,52354.4,67.5
Heiniken,"(452, 393), (830, 715)",121716.0,52354.4,43.0
Bia_Truc_Bach,"(456, 256), (641, 693)",80845.0,73163.1,90.5
Heiniken,"(453, 298), (827, 716)",156332.0,73163.1,46.8
Bia_Truc_Bach,"(450, 256), (835, 717)",177485.0,177229.3,99.9
Heiniken,"(450, 256), (835, 717)",177485.0,177229.3,99.9
Heiniken,"(448, 258), (830, 716)",174956.0,0.0,0.0
Heiniken,"(447, 262), (820, 717)",169715.0,0.0,0.0
Heiniken,"(440, 261), (819, 715)",172066.0,0.0,0.0
Heiniken,"(436, 262), (812, 709)",168072.0,0.0,0.0
Heiniken,"(434, 259), (822, 713)",176152.0,0.0,0.0
Heiniken,"(432, 256), (824, 714)",179536.0,0.0,0.0
Heiniken,"(432, 255), (806, 716)",172414.0,0.0,0.0
Heiniken,"(431, 253), (813, 716)",176866.0,0.0,0.0
Heiniken,"(430, 251), (797, 717)",171022.0,0.0,0.0
Heiniken,"(433, 249), (797, 716)",169988.0,0.0,0.0
Heiniken,"(434, 247), (806, 715)",174096.0,0.0,0.0
Heiniken,"(437, 246), (807, 714)",173160.0,0.0,0.0
Heiniken,"(437, 245), (810, 716)",175683.0,0.0,0.0
Heiniken,"(439, 245), (817, 717)",178416.0,0.0,0.0
Heiniken,"(441, 243), (812, 714)",174741.0,0.0,0.0
Heiniken,"(436, 240), (811, 704)",174000.0,0.0,0.0
Heiniken,"(438, 239), (815, 683)",167388.0,0.0,0.0
Heiniken,"(437, 236), (808, 672)",161756.0,0.0,0.0
Heiniken,"(435, 231), (805, 673)",163540.0,0.0,0.0
Heiniken,"(431, 231), (803, 653)",156984.0,0.0,0.0
Heiniken,"(423, 231), (792, 645)",152766.0,0.0,0.0
Heiniken,"(423, 232), (781, 645)",147854.0,0.0,0.0
Heiniken,"(428, 231), (778, 640)",143150.0,0.0,0.0
Heiniken,"(429, 232), (775, 637)",140130.0,0.0,0.0
Heiniken,"(425, 235), (774, 647)",143788.0,0.0,0.0
Heiniken,"(418, 237), (772, 673)",154344.0,0.0,0.0
Heiniken,"(405, 240), (778, 696)",170088.0,0.0,0.0
Heiniken,"(395, 240), (773, 690)",170100.0,0.0,0.0
Heiniken,"(394, 243), (763, 707)",171216.0,0.0,0.0
Heiniken,"(372, 248), (763, 718)",183770.0,0.0,0.0
Heiniken,"(395, 247), (754, 708)",165499.0,0.0,0.0
Heiniken,"(347, 256), (762, 713)",189655.0,0.0,0.0
Heiniken,"(365, 259), (672, 702)",136001.0,93120.9,68.5
Bia_Truc_Bach,"(392, 263), (604, 715)",95824.0,93120.9,97.2
Heiniken,"(367, 269), (652, 713)",126540.0,80172.8,63.4
Bia_Truc_Bach,"(417, 270), (598, 720)",81450.0,80172.8,98.4
Bia_Truc_Bach,"(0, 473), (78, 678)",15990.0,0.0,0.0
Heiniken,"(392, 270), (650, 719)",115842.0,0.0,0.0
Heiniken,"(286, 277), (631, 720)",152835.0,0.0,0.0
Heiniken,"(329, 282), (598, 720)",117822.0,0.0,0.0
Bia_Truc_Bach,"(0, 455), (76, 675)",16720.0,0.0,0.0
Heiniken,"(399, 290), (580, 720)",77830.0,0.0,0.0
Bia_Truc_Bach,"(0, 443), (75, 676)",17475.0,0.0,0.0
Bia_Truc_Bach,"(415, 292), (566, 720)",64628.0,0.0,0.0
Bia_Truc_Bach,"(404, 294), (562, 656)",57196.0,42876.8,75.0
Heiniken,"(245, 384), (599, 720)",118944.0,42876.8,36.0
Bia_Truc_Bach,"(388, 298), (566, 677)",67462.0,48196.6,71.4
Heiniken,"(247, 407), (619, 720)",116436.0,48196.6,41.4
Bia_Truc_Bach,"(397, 300), (566, 577)",46813.0,26236.1,56.0
Heiniken,"(241, 422), (614, 720)",111154.0,26236.1,23.6
Bia_Truc_Bach,"(379, 301), (567, 637)",63168.0,51082.4,80.9
Heiniken,"(244, 364), (611, 720)",130652.0,51082.4,39.1
Bia_Truc_Bach,"(378, 300), (565, 648)",65076.0,56254.3,86.4
Heiniken,"(271, 346), (605, 720)",124916.0,56254.3,45.0
Bia_Truc_Bach,"(383, 302), (565, 678)",68432.0,61366.6,89.7
Heiniken,"(287, 343), (607, 720)",120640.0,61366.6,50.9
Bia_Truc_Bach,"(378, 304), (563, 666)",66970.0,0.0,0.0
Bia_Truc_Bach,"(383, 307), (564, 660)",63893.0,57720.8,90.3
Heiniken,"(294, 342), (606, 720)",117936.0,57720.8,48.9
Bia_Truc_Bach,"(383, 306), (564, 617)",56291.0,48306.9,85.8
Heiniken,"(267, 350), (629, 720)",133940.0,48306.9,36.1
Bia_Truc_Bach,"(0, 429), (76, 678)",18924.0,0.0,0.0
Heiniken,"(257, 345), (637, 720)",142500.0,58512.7,41.1
Bia_Truc_Bach,"(379, 302), (564, 662)",66600.0,58512.7,87.9
Bia_Truc_Bach,"(387, 299), (564, 599)",53100.0,39854.7,75.1
Heiniken,"(235, 373), (640, 720)",140535.0,39854.7,28.4
Heiniken,"(238, 372), (635, 720)",138156.0,48428.6,35.1
Bia_Truc_Bach,"(378, 296), (565, 631)",62645.0,48428.6,77.3
Heiniken,"(244, 309), (576, 720)",136452.0,0.0,0.0
Heiniken,"(244, 298), (576, 720)",140104.0,0.0,0.0
Heiniken,"(250, 297), (577, 720)",138321.0,0.0,0.0
Heiniken,"(252, 293), (611, 720)",153293.0,0.0,0.0
Heiniken,"(254, 292), (590, 720)",143808.0,0.0,0.0
Heiniken,"(249, 285), (623, 720)",162690.0,0.0,0.0
Heiniken,"(259, 272), (672, 720)",185024.0,0.0,0.0
Heiniken,"(262, 262), (682, 720)",192360.0,0.0,0.0
Heiniken,"(262, 254), (703, 720)",205506.0,0.0,0.0
Heiniken,"(262, 252), (665, 720)",188604.0,0.0,0.0
Heiniken,"(265, 239), (652, 720)",186147.0,0.0,0.0
Heiniken,"(262, 230), (728, 713)",225078.0,0.0,0.0
Heiniken,"(258, 225), (773, 694)",241535.0,216903.6,89.8
Heiniken,"(253, 219), (720, 694)",221825.0,216903.6,97.8
Heiniken,"(260, 208), (792, 680)",251104.0,0.0,0.0
Heiniken,"(258, 208), (799, 662)",245614.0,0.0,0.0
Heiniken,"(262, 205), (795, 649)",236652.0,0.0,0.0
Heiniken,"(289, 182), (803, 638)",234384.0,0.0,0.0
Heiniken,"(293, 197), (795, 626)",215358.0,0.0,0.0
Heiniken,"(293, 206), (785, 618)",202704.0,26785.1,13.2
Bia_Truc_Bach,"(459, 162), (609, 385)",33450.0,26785.1,80.1
Bia_Truc_Bach,"(465, 160), (613, 388)",33744.0,26843.9,79.6
Heiniken,"(298, 206), (795, 613)",202279.0,26843.9,13.3
Heiniken,"(299, 263), (786, 605)",166554.0,14713.5,8.8
Bia_Truc_Bach,"(474, 156), (616, 366)",29820.0,14713.5,49.3
Heiniken,"(309, 246), (792, 595)",168567.0,37875.9,22.5
Bia_Truc_Bach,"(481, 156), (645, 373)",35588.0,50585.4,142.1
Bia_Truc_Bach,"(478, 154), (625, 363)",30723.0,47174.8,153.5
Bia_Truc_Bach,"(485, 152), (639, 361)",32186.0,17042.0,52.9
Heiniken,"(307, 249), (802, 590)",168795.0,17042.0,10.1
Heiniken,"(314, 255), (797, 583)",158424.0,16428.3,10.4
Bia_Truc_Bach,"(484, 149), (645, 357)",33488.0,16428.3,49.1
Bia_Truc_Bach,"(484, 141), (642, 349)",32864.0,20674.1,62.9
Heiniken,"(317, 219), (781, 579)",167040.0,20674.1,12.4
Heiniken,"(319, 203), (802, 575)",179676.0,22312.1,12.4
Bia_Truc_Bach,"(484, 140), (644, 342)",32320.0,22312.1,69.0
Bia_Truc_Bach,"(486, 137), (641, 347)",32550.0,21282.0,65.4
Heiniken,"(321, 209), (810, 572)",177507.0,21282.0,12.0
Heiniken,"(325, 205), (808, 567)",174846.0,23252.8,13.3
Bia_Truc_Bach,"(486, 135), (645, 352)",34503.0,23252.8,67.4
Heiniken,"(324, 185), (813, 564)",185331.0,25541.3,13.8
Bia_Truc_Bach,"(488, 135), (644, 349)",33384.0,25541.3,76.5
Heiniken,"(324, 166), (813, 563)",194133.0,30748.5,15.8
Bia_Truc_Bach,"(485, 135), (650, 352)",35805.0,30748.5,85.9
Heiniken,"(325, 165), (810, 562)",192545.0,29672.4,15.4
Bia_Truc_Bach,"(485, 135), (648, 346)",34393.0,29672.4,86.3
Heiniken,"(328, 175), (803, 562)",183825.0,27678.9,15.1
Bia_Truc_Bach,"(486, 135), (647, 347)",34132.0,27678.9,81.1
Heiniken,"(328, 197), (804, 564)",174692.0,23963.1,13.7
Bia_Truc_Bach,"(490, 135), (647, 349)",33598.0,23963.1,71.3
Heiniken,"(325, 202), (804, 567)",174835.0,22549.3,12.9
Bia_Truc_Bach,"(492, 136), (646, 349)",32802.0,22549.3,68.7
Heiniken,"(322, 216), (796, 568)",166848.0,19778.4,11.9
Bia_Truc_Bach,"(494, 139), (645, 347)",31408.0,19778.4,63.0
Bia_Truc_Bach,"(495, 140), (641, 347)",30222.0,18952.7,62.7
Heiniken,"(322, 218), (790, 571)",165204.0,18952.7,11.5
Bia_Truc_Bach,"(496, 142), (640, 348)",29664.0,15787.1,53.2
Heiniken,"(323, 239), (795, 575)",158592.0,15787.1,10.0
Bia_Truc_Bach,"(498, 143), (639, 351)",29328.0,14514.6,49.5
Heiniken,"(322, 248), (786, 576)",152192.0,14514.6,9.5
Bia_Truc_Bach,"(499, 144), (640, 354)",29610.0,15058.0,50.9
Heiniken,"(323, 247), (781, 577)",151140.0,15058.0,10.0
Bia_Truc_Bach,"(498, 145), (641, 351)",29458.0,9362.3,31.8
Heiniken,"(324, 286), (798, 581)",139830.0,9362.3,6.7
Bia_Truc_Bach,"(499, 148), (641, 357)",29678.0,7192.6,24.2
Heiniken,"(324, 307), (800, 584)",131852.0,7192.6,5.5
Bia_Truc_Bach,"(0, 440), (77, 699)",19943.0,0.0,0.0
Bia_Truc_Bach,"(500, 151), (643, 358)",29601.0,15749.5,53.2
Heiniken,"(325, 248), (811, 584)",163296.0,15749.5,9.6
Bia_Truc_Bach,"(501, 153), (643, 359)",29252.0,15105.4,51.6
Heiniken,"(327, 253), (813, 584)",160866.0,15105.4,9.4
Bia_Truc_Bach,"(502, 154), (644, 360)",29252.0,15676.2,53.6
Heiniken,"(327, 250), (817, 586)",164640.0,15676.2,9.5
Bia_Truc_Bach,"(500, 156), (645, 363)",30015.0,18138.7,60.4
Heiniken,"(329, 238), (818, 586)",170172.0,18138.7,10.7
Bia_Truc_Bach,"(498, 158), (643, 370)",30740.0,45870.4,149.2
Heiniken,"(336, 231), (813, 586)",169335.0,181782.6,107.4
Heiniken,"(336, 193), (792, 590)",181032.0,187399.8,103.5
Heiniken,"(338, 224), (819, 587)",174603.0,21117.8,12.1
Bia_Truc_Bach,"(496, 159), (645, 366)",30843.0,21117.8,68.5
Heiniken,"(342, 255), (830, 584)",160552.0,18355.1,11.4
Bia_Truc_Bach,"(491, 161), (645, 374)",32802.0,18355.1,56.0
Heiniken,"(338, 175), (829, 590)",203765.0,219397.0,107.7
Heiniken,"(339, 206), (835, 585)",187984.0,214389.6,114.0
Bia_Truc_Bach,"(489, 161), (649, 386)",36000.0,62571.0,173.8
Heiniken,"(339, 170), (828, 589)",204891.0,0.0,0.0
Heiniken,"(338, 173), (829, 585)",202292.0,0.0,0.0
Heiniken,"(337, 180), (830, 584)",199172.0,0.0,0.0
Heiniken,"(337, 178), (827, 582)",197960.0,0.0,0.0
Heiniken,"(343, 180), (821, 578)",190244.0,0.0,0.0
Heiniken,"(340, 183), (816, 577)",187544.0,0.0,0.0
Heiniken,"(337, 174), (819, 576)",193764.0,0.0,0.0
Heiniken,"(337, 171), (828, 574)",197873.0,0.0,0.0
Heiniken,"(337, 168), (825, 572)",197152.0,0.0,0.0
Heiniken,"(337, 171), (825, 572)",195688.0,0.0,0.0
Heiniken,"(336, 181), (827, 571)",191490.0,28782.9,15.0
Bia_Truc_Bach,"(497, 161), (653, 364)",31668.0,28782.9,90.9
Heiniken,"(337, 180), (823, 570)",189540.0,29423.5,15.5
Bia_Truc_Bach,"(495, 161), (655, 365)",32640.0,29423.5,90.1
Heiniken,"(336, 174), (813, 568)",187938.0,0.0,0.0
Heiniken,"(336, 174), (819, 569)",190785.0,0.0,0.0
Heiniken,"(337, 176), (815, 568)",187376.0,0.0,0.0
Heiniken,"(337, 177), (820, 568)",188853.0,0.0,0.0
Heiniken,"(339, 176), (814, 568)",186200.0,0.0,0.0
Heiniken,"(339, 175), (813, 569)",186756.0,0.0,0.0
Heiniken,"(341, 180), (813, 569)",183608.0,30123.3,16.4
Bia_Truc_Bach,"(493, 161), (656, 365)",33252.0,30123.3,90.6
Heiniken,"(341, 182), (814, 568)",182578.0,28998.4,15.9
Bia_Truc_Bach,"(492, 161), (654, 361)",32400.0,28998.4,89.5
Heiniken,"(340, 189), (816, 569)",180880.0,26157.3,14.5
Bia_Truc_Bach,"(493, 162), (654, 351)",30429.0,26157.3,86.0
Heiniken,"(340, 176), (814, 567)",185334.0,0.0,0.0
Heiniken,"(359, 179), (807, 567)",173824.0,0.0,0.0
Heiniken,"(366, 179), (804, 569)",170820.0,0.0,0.0
Heiniken,"(369, 176), (814, 568)",174440.0,0.0,0.0
Heiniken,"(371, 167), (841, 572)",190350.0,0.0,0.0
Heiniken,"(376, 165), (846, 573)",191760.0,0.0,0.0
Heiniken,"(378, 161), (847, 574)",193697.0,0.0,0.0
Heiniken,"(382, 164), (846, 570)",188384.0,0.0,0.0
Heiniken,"(389, 164), (850, 569)",186705.0,0.0,0.0
Heiniken,"(400, 163), (849, 567)",181396.0,0.0,0.0
Heiniken,"(397, 166), (848, 566)",180400.0,0.0,0.0
Heiniken,"(406, 166), (847, 564)",175518.0,0.0,0.0
Heiniken,"(406, 165), (848, 563)",175916.0,0.0,0.0
Heiniken,"(403, 169), (852, 562)",176457.0,0.0,0.0
Heiniken,"(407, 165), (858, 566)",180851.0,178026.9,98.4
Heiniken,"(409, 167), (865, 563)",180576.0,178026.9,98.6
Heiniken,"(413, 170), (871, 562)",179536.0,178683.9,99.5
Heiniken,"(410, 168), (868, 565)",181826.0,178683.9,98.3
Heiniken,"(418, 166), (870, 564)",179896.0,0.0,0.0
Heiniken,"(414, 164), (872, 562)",182284.0,0.0,0.0
Heiniken,"(417, 164), (880, 565)",185663.0,0.0,0.0
Heiniken,"(410, 164), (880, 560)",186120.0,0.0,0.0
Heiniken,"(404, 162), (882, 559)",189766.0,64067.2,33.8
Bia_Truc_Bach,"(403, 166), (569, 554)",64408.0,64067.2,99.5
Heiniken,"(402, 161), (884, 558)",191354.0,60614.4,31.7
Bia_Truc_Bach,"(393, 166), (559, 554)",64408.0,60614.4,94.1
Bia_Truc_Bach,"(381, 163), (549, 546)",64344.0,60233.9,93.6
Heiniken,"(391, 159), (880, 560)",196089.0,60233.9,30.7
Bia_Truc_Bach,"(369, 161), (530, 540)",61019.0,55945.7,91.7
Heiniken,"(382, 157), (871, 558)",196089.0,55945.7,28.5
Bia_Truc_Bach,"(352, 157), (514, 535)",61236.0,22634.6,37.0
Heiniken,"(455, 157), (870, 555)",165170.0,22634.6,13.7
Bia_Truc_Bach,"(345, 154), (508, 536)",62266.0,15412.6,24.8
Heiniken,"(468, 156), (871, 556)",161200.0,15412.6,9.6
Bia_Truc_Bach,"(334, 148), (505, 534)",66006.0,11853.2,18.0
Heiniken,"(474, 155), (869, 550)",156025.0,11853.2,7.6
Heiniken,"(473, 152), (865, 547)",154840.0,12427.3,8.0
Bia_Truc_Bach,"(329, 144), (505, 533)",68464.0,12427.3,18.2
Bia_Truc_Bach,"(315, 142), (498, 536)",72102.0,9289.8,12.9
Heiniken,"(474, 149), (864, 546)",154830.0,9289.8,6.0
Heiniken,"(0, 0), (55, 521)",28655.0,0.0,0.0
Bia_Truc_Bach,"(309, 140), (496, 535)",73865.0,4955.2,6.7
Heiniken,"(483, 151), (856, 538)",144351.0,4955.2,3.4
Bia_Truc_Bach,"(306, 139), (494, 543)",75952.0,3550.3,4.7
Heiniken,"(485, 147), (846, 539)",141512.0,3550.3,2.5
Bia_Truc_Bach,"(304, 139), (494, 548)",77710.0,3350.2,4.3
Heiniken,"(485, 145), (845, 539)",141840.0,3350.2,2.4
Bia_Truc_Bach,"(302, 140), (489, 555)",77605.0,1295.1,1.7
Heiniken,"(486, 146), (837, 545)",140049.0,1295.1,0.9
Bia_Truc_Bach,"(302, 139), (489, 561)",78914.0,1234.3,1.6
Heiniken,"(486, 146), (831, 548)",138690.0,1234.3,0.9
Bia_Truc_Bach,"(300, 140), (489, 564)",80136.0,1395.5,1.7
Heiniken,"(486, 147), (835, 554)",142043.0,1395.5,1.0
Bia_Truc_Bach,"(299, 140), (487, 568)",80464.0,433.9,0.5
Heiniken,"(486, 146), (832, 548)",139092.0,433.9,0.3
Bia_Truc_Bach,"(294, 138), (486, 570)",82944.0,0.0,0.0
Heiniken,"(487, 144), (827, 553)",139060.0,0.0,0.0
Bia_Truc_Bach,"(288, 136), (486, 575)",86922.0,0.0,0.0
Heiniken,"(486, 146), (828, 539)",134406.0,0.0,0.0
Bia_Truc_Bach,"(279, 135), (487, 578)",92144.0,179.3,0.2
Heiniken,"(487, 152), (825, 549)",134186.0,179.3,0.1
Bia_Truc_Bach,"(276, 133), (487, 585)",95372.0,0.0,0.0
Heiniken,"(487, 159), (818, 554)",130745.0,0.0,0.0
Bia_Truc_Bach,"(273, 132), (488, 585)",97395.0,370.3,0.4
Heiniken,"(487, 166), (807, 564)",127360.0,370.3,0.3
Bia_Truc_Bach,"(270, 131), (491, 592)",101881.0,2541.2,2.5
Heiniken,"(485, 172), (802, 566)",124898.0,2541.2,2.0
Bia_Truc_Bach,"(0, 477), (86, 678)",17286.0,0.0,0.0
Bia_Truc_Bach,"(266, 132), (496, 598)",107180.0,3844.0,3.6
Heiniken,"(487, 178), (797, 569)",121210.0,3844.0,3.2
Bia_Truc_Bach,"(266, 132), (501, 603)",110685.0,6663.6,6.0
Heiniken,"(484, 178), (780, 560)",113072.0,6663.6,5.9
Bia_Truc_Bach,"(264, 132), (505, 605)",113993.0,5968.1,5.2
Heiniken,"(488, 194), (769, 538)",96664.0,5968.1,6.2
Bia_Truc_Bach,"(0, 465), (86, 697)",19952.0,0.0,0.0
Bia_Truc_Bach,"(263, 133), (515, 604)",118692.0,9702.2,8.2
Heiniken,"(485, 228), (767, 546)",89676.0,9702.2,10.8
Bia_Truc_Bach,"(262, 136), (521, 615)",124061.0,12290.8,9.9
Heiniken,"(480, 235), (770, 533)",86420.0,12290.8,14.2
Bia_Truc_Bach,"(261, 140), (524, 615)",124925.0,12563.9,10.1
Heiniken,"(481, 234), (771, 527)",84970.0,12563.9,14.8
Bia_Truc_Bach,"(262, 146), (524, 621)",124450.0,14326.3,11.5
Heiniken,"(481, 232), (763, 566)",94188.0,14326.3,15.2
Bia_Truc_Bach,"(0, 455), (87, 703)",21576.0,0.0,0.0
Bia_Truc_Bach,"(262, 146), (526, 622)",125664.0,11657.5,9.3
Heiniken,"(488, 233), (763, 540)",84425.0,11657.5,13.8
Bia_Truc_Bach,"(0, 470), (83, 711)",20003.0,0.0,0.0
Bia_Truc_Bach,"(263, 147), (531, 625)",128104.0,12249.2,9.6
Heiniken,"(490, 232), (764, 531)",81926.0,12249.2,15.0
Bia_Truc_Bach,"(264, 152), (534, 627)",128250.0,11576.4,9.0
Heiniken,"(494, 231), (768, 523)",80008.0,11576.4,14.5
Bia_Truc_Bach,"(267, 156), (535, 629)",126764.0,11360.9,9.0
Heiniken,"(496, 233), (767, 522)",78319.0,11360.9,14.5
Bia_Truc_Bach,"(268, 155), (537, 629)",127506.0,11781.1,9.2
Heiniken,"(496, 229), (769, 522)",79989.0,11781.1,14.7
Heiniken,"(0, 0), (53, 552)",29256.0,0.0,0.0
Bia_Truc_Bach,"(269, 156), (538, 630)",127506.0,11291.6,8.9
Heiniken,"(499, 230), (771, 522)",79424.0,11291.6,14.2
Heiniken,"(0, 0), (52, 553)",28756.0,0.0,0.0
Bia_Truc_Bach,"(269, 156), (540, 630)",128454.0,12934.0,10.1
Heiniken,"(497, 232), (771, 531)",81926.0,12934.0,15.8
Bia_Truc_Bach,"(267, 155), (539, 631)",129472.0,13509.5,10.4
Heiniken,"(494, 231), (770, 530)",82524.0,13509.5,16.4
Heiniken,"(0, 0), (54, 553)",29862.0,0.0,0.0
Bia_Truc_Bach,"(267, 154), (540, 631)",130221.0,13840.5,10.6
